year,speciesCode,stratum,percent_diff
2012,21720,32,-0.8269608769936243
2012,21740,32,-0.8269608769936284
2012,10210,41,0.6274724284006719
2012,10261,41,0.6274724284006604
2012,21720,41,0.627472428400668
2012,21740,41,0.6274724284006742
2012,10210,42,-0.46241970977961017
2012,10261,42,-0.4624197097795803
2012,21720,42,-0.4624197097796118
2012,21740,42,-0.46241970977960084
2012,10210,43,0.20857517110332957
2012,10261,43,0.20857517110333998
2012,21720,43,0.20857517110333032
2012,21740,43,0.2085751711033287
2012,10210,50,NA
2012,10261,50,1.9425009976282355
2012,21720,50,1.9425009976282313
2012,21740,50,1.9425009976282384
2012,10210,61,0.4048297991570966
2012,10261,61,0.404829799157084
2012,21720,61,0.40482979915709627
2012,21740,61,0.40482979915709216
2012,10210,62,-0.5116446044438928
2012,10261,62,-0.5116446044438918
2012,21720,62,-0.5116446044438904
2012,21740,62,-0.5116446044438989
2012,10210,82,0.002006518850333001
2012,10261,82,0.0020065188503332406
2012,21720,82,0.0020065188503229137
2012,21740,82,0.002006518850337992
2012,10210,90,NA
2012,10261,90,0.24999423704552756
2012,21720,90,0.24999423704552112
2012,21740,90,0.2499942370455296
2013,10210,10,-1.0716141447560918
2013,10261,10,-1.0716141447560916
2013,21720,10,-1.0716141447560896
2013,21740,10,-1.071614144756092
2013,10210,20,-0.40498256245995873
2013,10261,20,-0.4049825624599724
2013,21720,20,-0.40498256245996117
2013,21740,20,-0.40498256245996556
2013,10210,31,-0.47862958523645144
2013,10261,31,-0.4786295852364599
2013,21720,31,-0.47862958523644816
2013,21740,31,-0.47862958523644694
2013,10210,32,-0.8269608769936083
2013,10261,32,-0.8269608769936436
2013,21720,32,-0.8269608769936266
2013,21740,32,-0.8269608769936361
2013,10210,41,0.6274724284006562
2013,10261,41,0.6274724284006662
2013,21720,41,0.6274724284006569
2013,21740,41,0.6274724284006656
2013,10210,42,-0.46241970977959895
2013,10261,42,-0.4624197097795943
2013,21720,42,-0.4624197097795881
2013,21740,42,-0.4624197097795963
2013,10210,43,0.20857517110332843
2013,10261,43,0.2085751711033452
2013,21720,43,0.20857517110334373
2013,21740,43,0.2085751711033371
2013,10210,50,NA
2013,10261,50,1.942500997628233
2013,21720,50,1.9425009976282428
2013,21740,50,1.9425009976282333
2013,10210,61,0.40482979915709033
2013,10261,61,0.40482979915708756
2013,21720,61,0.4048297991570944
2013,21740,61,0.40482979915708617
2013,10210,62,NA
2013,10261,62,-0.5116446044438873
2013,21720,62,-0.5116446044438856
2013,21740,62,-0.5116446044438885
2013,10210,82,0.0020065188503442222
2013,10261,82,0.002006518850334637
2013,21720,82,0.0020065188503291926
2013,21740,82,0.0020065188503212692
2013,10210,90,0.24999423704552737
2013,10261,90,0.24999423704552692
2013,21720,90,0.24999423704552337
2013,21740,90,0.2499942370455304
2014,10210,10,-1.0716141447560872
2014,10261,10,-1.071614144756102
2014,21720,10,-1.071614144756094
2014,21740,10,-1.0716141447560859
2014,10210,20,-0.40498256245997244
2014,10261,20,-0.4049825624599616
2014,21720,20,-0.40498256245997016
2014,21740,20,-0.4049825624599613
2014,10210,31,-0.478629585236457
2014,10261,31,-0.47862958523645943
2014,21720,31,-0.47862958523645405
2014,21740,31,-0.47862958523644744
2014,10210,32,-0.8269608769936239
2014,10261,32,-0.8269608769936294
2014,21720,32,-0.8269608769936238
2014,21740,32,-0.8269608769936321
2014,10210,41,0.6274724284006682
2014,10261,41,0.6274724284006742
2014,21720,41,0.6274724284006659
2014,21740,41,0.6274724284006574
2014,10210,42,-0.4624197097795991
2014,10261,42,-0.4624197097795939
2014,21720,42,-0.462419709779591
2014,21740,42,-0.46241970977959995
2014,10210,43,0.20857517110333795
2014,10261,43,0.2085751711033326
2014,21720,43,0.20857517110333565
2014,21740,43,0.20857517110333226
2014,10210,50,NA
2014,10261,50,1.942500997628244
2014,21720,50,1.9425009976282268
2014,21740,50,1.9425009976282355
2014,10210,61,NA
2014,10261,61,0.40482979915709333
2014,21720,61,0.4048297991570935
2014,21740,61,0.4048297991570897
2014,10210,62,NA
2014,10261,62,-0.511644604443903
2014,21720,62,-0.5116446044438812
2014,21740,62,-0.5116446044438853
2014,10210,82,0.002006518850335966
2014,10261,82,0.002006518850339069
2014,21720,82,0.00200651885032663
2014,21740,82,0.002006518850329323
2014,10210,90,NA
2014,10261,90,0.24999423704552126
2014,21720,90,0.24999423704553747
2014,21740,90,0.24999423704552562
2015,10210,10,-1.0716141447560807
2015,10261,10,-1.0716141447560878
2015,21720,10,-1.071614144756084
2015,21740,10,-1.0716141447560898
2015,10210,20,-0.4049825624599583
2015,10261,20,-0.4049825624599748
2015,21720,20,-0.4049825624599566
2015,21740,20,-0.4049825624599559
2015,10210,31,-0.4786295852364621
2015,10261,31,-0.4786295852364574
2015,21720,31,-0.4786295852364483
2015,21740,31,-0.4786295852364566
2015,10210,32,-0.8269608769936161
2015,10261,32,-0.8269608769936341
2015,21720,32,-0.8269608769936353
2015,21740,32,-0.8269608769936255
2015,10210,41,0.6274724284006713
2015,10261,41,0.6274724284006645
2015,21720,41,0.62747242840066
2015,21740,41,0.6274724284006745
2015,10210,42,-0.46241970977958247
2015,10261,42,-0.4624197097796109
2015,21720,42,-0.46241970977959956
2015,21740,42,-0.4624197097795947
2015,10210,43,0.20857517110333315
2015,10261,43,0.20857517110334065
2015,21720,43,0.20857517110333962
2015,21740,43,0.20857517110332663
2015,10210,50,NA
2015,10261,50,1.9425009976282288
2015,21720,50,1.9425009976282412
2015,21740,50,1.9425009976282408
2015,10210,61,NA
2015,10261,61,0.40482979915708855
2015,21720,61,0.40482979915709766
2015,21740,61,0.40482979915709466
2015,10210,62,NA
2015,10261,62,-0.5116446044439015
2015,21720,62,-0.5116446044438993
2015,21740,62,-0.5116446044439011
2015,10210,82,0.0020065188503190657
2015,10261,82,0.002006518850333022
2015,21720,82,0.002006518850334084
2015,21740,82,0.0020065188503258545
2015,10210,90,0.24999423704552096
2015,10261,90,0.2499942370455283
2015,21720,90,0.2499942370455195
2015,21740,90,0.2499942370455306
2016,10210,10,-1.0716141447560759
2016,10261,10,-1.0716141447560805
2016,21720,10,-1.0716141447560805
2016,21740,10,-1.0716141447560947
2016,10210,20,-0.40498256245996617
2016,10261,20,-0.4049825624599608
2016,21720,20,-0.40498256245997155
2016,21740,20,-0.40498256245996644
2016,10210,31,-0.47862958523645754
2016,10261,31,-0.47862958523645915
2016,21720,31,-0.478629585236457
2016,21740,31,-0.47862958523645927
2016,10210,32,-0.8269608769936246
2016,10261,32,-0.82696087699361
2016,21720,32,-0.826960876993614
2016,21740,32,-0.8269608769936296
2016,10210,41,0.6274724284006838
2016,10261,41,0.6274724284006722
2016,21720,41,0.6274724284006724
2016,21740,41,0.6274724284006646
2016,10210,42,-0.46241970977960806
2016,10261,42,-0.46241970977960445
2016,21720,42,-0.4624197097795825
2016,21740,42,-0.4624197097795889
2016,10210,43,0.2085751711033275
2016,10261,43,0.2085751711033368
2016,21720,43,0.20857517110332643
2016,21740,43,0.2085751711033324
2016,10210,50,1.9425009976282261
2016,10261,50,1.9425009976282426
2016,21720,50,1.9425009976282288
2016,21740,50,1.9425009976282408
2016,10210,61,NA
2016,10261,61,0.4048297991570806
2016,21720,61,0.4048297991570951
2016,21740,61,0.40482979915708145
2016,10210,62,NA
2016,10261,62,-0.511644604443892
2016,21720,62,-0.5116446044438977
2016,21740,62,-0.511644604443898
2016,10210,82,0.0020065188503291674
2016,10261,82,0.002006518850330122
2016,21720,82,0.002006518850323063
2016,21740,82,0.0020065188503359055
2016,10210,90,NA
2016,10261,90,0.24999423704552723
2016,21720,90,0.24999423704552573
2016,21740,90,0.24999423704552018
2017,10210,10,-1.0716141447560936
2017,10261,10,-1.0716141447560907
2017,21720,10,-1.0716141447560956
2017,21740,10,-1.0716141447561043
2017,10210,20,-0.40498256245996556
2017,10261,20,-0.4049825624599658
2017,21720,20,-0.40498256245996367
2017,21740,20,-0.4049825624599673
2017,10210,31,-0.47862958523646054
2017,10261,31,-0.4786295852364624
2017,21720,31,-0.4786295852364584
2017,21740,31,-0.4786295852364559
2017,10210,32,-0.8269608769936275
2017,10261,32,-0.8269608769936156
2017,21720,32,-0.8269608769936345
2017,21740,32,-0.8269608769936285
2017,10210,41,0.6274724284006693
2017,10261,41,0.6274724284006696
2017,21720,41,0.627472428400663
2017,21740,41,0.6274724284006713
2017,10210,42,-0.4624197097795901
2017,10261,42,-0.4624197097795919
2017,21720,42,-0.4624197097795864
2017,21740,42,-0.4624197097796
2017,10210,43,0.20857517110332022
2017,10261,43,0.208575171103329
2017,21720,43,0.20857517110332616
2017,21740,43,0.20857517110332816
2017,10210,50,1.9425009976282348
2017,10261,50,1.9425009976282408
2017,21720,50,1.9425009976282255
2017,21740,50,1.9425009976282375
2017,10210,61,0.40482979915708805
2017,10261,61,0.4048297991570946
2017,21720,61,0.4048297991570894
2017,21740,61,0.4048297991570833
2017,10210,62,NA
2017,10261,62,-0.5116446044439023
2017,21720,62,-0.511644604443879
2017,21740,62,-0.5116446044438905
2017,10210,82,0.0020065188503327947
2017,10261,82,0.0020065188503253883
2017,21720,82,0.002006518850341588
2017,21740,82,0.002006518850344708
2017,10210,90,0.24999423704553334
2017,10261,90,0.24999423704552645
2017,21720,90,0.24999423704553916
2017,21740,90,0.2499942370455331
2018,10210,10,-1.0716141447560903
2018,10261,10,-1.071614144756097
2018,21720,10,-1.071614144756091
2018,21740,10,-1.0716141447560865
2018,10210,20,-0.404982562459965
2018,10261,20,-0.4049825624599713
2018,21720,20,-0.4049825624599641
2018,21740,20,-0.40498256245996445
2018,10210,31,-0.4786295852364528
2018,10261,31,-0.4786295852364571
2018,21720,31,-0.4786295852364709
2018,21740,31,-0.47862958523645
2018,10210,32,-0.8269608769936259
2018,10261,32,-0.8269608769936164
2018,21720,32,-0.8269608769936225
2018,21740,32,-0.8269608769936314
2018,10210,41,0.6274724284006628
2018,10261,41,0.6274724284006633
2018,21720,41,0.6274724284006533
2018,21740,41,0.6274724284006645
2018,10210,42,-0.462419709779596
2018,10261,42,-0.4624197097795954
2018,21720,42,-0.46241970977959096
2018,21740,42,-0.4624197097795943
2018,10210,43,0.2085751711033223
2018,10261,43,0.20857517110333185
2018,21720,43,0.20857517110332885
2018,21740,43,0.20857517110333762
2018,10210,50,1.9425009976282315
2018,10261,50,1.9425009976282204
2018,21720,50,1.9425009976282295
2018,21740,50,1.9425009976282277
2018,10210,61,0.4048297991570712
2018,10261,61,0.4048297991570832
2018,21720,61,0.4048297991570894
2018,21740,61,0.4048297991570868
2018,10210,62,NA
2018,10261,62,-0.5116446044438822
2018,21720,62,-0.5116446044439026
2018,21740,62,-0.5116446044438926
2018,10210,82,0.0020065188503424892
2018,10261,82,0.002006518850330284
2018,21720,82,0.002006518850339278
2018,21740,82,0.002006518850328036
2018,10210,90,NA
2018,10261,90,0.2499942370455341
2018,21720,90,0.2499942370455255
2018,21740,90,0.24999423704552454
2019,10210,10,-1.071614144756094
2019,10261,10,-1.0716141447560834
2019,21720,10,-1.071614144756102
2019,21740,10,-1.071614144756091
2019,10210,20,-0.4049825624599712
2019,10261,20,-0.40498256245996994
2019,21720,20,-0.4049825624599525
2019,21740,20,-0.4049825624599675
2019,10210,31,-0.4786295852364581
2019,10261,31,-0.47862958523646043
2019,21720,31,-0.47862958523645444
2019,21740,31,-0.47862958523645427
2019,10210,32,-0.8269608769936223
2019,10261,32,-0.8269608769936324
2019,21720,32,-0.8269608769936293
2019,21740,32,-0.8269608769936354
2019,10210,41,0.6274724284006773
2019,10261,41,0.6274724284006603
2019,21720,41,0.62747242840067885
2019,21740,41,0.6274724284006561
2019,10210,42,-0.46241970977959784
2019,10261,42,-0.4624197097795937
2019,21720,42,-0.4624197097795921
2019,21740,42,-0.46241970977960417
2019,10210,43,0.20857517110333262
2019,10261,43,0.20857517110333
2019,21720,43,0.20857517110333473
2019,21740,43,0.20857517110333337
2019,10210,50,1.942500997628234
2019,10261,50,1.9425009976282321
2019,21720,50,1.9425009976282244
2019,21740,50,1.9425009976282255
2019,10210,61,0.40482979915708606
2019,10261,61,0.40482979915708056
2019,21720,61,0.40482979915708384
2019,21740,61,0.4048297991570829
2019,10210,62,-0.5116446044438921
2019,10261,62,-0.5116446044439016
2019,21720,62,-0.5116446044438824
2019,21740,62,-0.5116446044439024
2019,10210,82,0.0020065188503236957
2019,10261,82,0.0020065188503316294
2019,21720,82,0.0020065188503280225
2019,21740,82,0.002006518850337267
2019,10210,90,0.24999423704553023
2019,10261,90,0.24999423704553675
2019,21720,90,0.24999423704552018
2019,21740,90,0.2499942370455278
2021,10210,10,-1.0716141447560914
2021,10261,10,-1.0716141447560998
2021,21720,10,-1.0716141447560776
2021,21740,10,-1.0716141447560936
2021,10210,20,-0.40498256245996145
2021,10261,20,-0.40498256245996916
2021,21720,20,-0.4049825624599752
2021,21740,20,-0.4049825624599577
2021,10210,31,-0.4786295852364639
2021,10261,31,-0.4786295852364586
2021,21720,31,-0.4786295852364585
2021,21740,31,-0.478629585236468
2021,10210,32,-0.8269608769936256
2021,10261,32,-0.8269608769936218
2021,21720,32,-0.8269608769936196
2021,21740,32,-0.8269608769936216
2021,10210,41,0.6274724284006652
2021,10261,41,0.6274724284006705
2021,21720,41,0.6274724284006626
2021,21740,41,0.6274724284006751
2021,10210,42,-0.46241970977959873
2021,10261,42,-0.4624197097796047
2021,21720,42,-0.4624197097795962
2021,21740,42,-0.46241970977959096
2021,10210,43,0.20857517110333293
2021,10261,43,0.20857517110333998
2021,21720,43,0.2085751711033435
2021,21740,43,0.20857517110332072
2021,10210,50,1.9425009976282357
2021,10261,50,1.9425009976282153
2021,21720,50,1.942500997628232
2021,21740,50,1.9425009976282297
2021,10210,61,NA
2021,10261,61,0.404829799157095
2021,21720,61,0.40482979915708567
2021,21740,61,0.4048297991570858
2021,10210,62,-0.5116446044438802
2021,10261,62,-0.5116446044439005
2021,21720,62,-0.5116446044438836
2021,21740,62,-0.5116446044438934
2021,10210,82,0.0020065188503337727
2021,10261,82,0.0020065188503415425
2021,21720,82,0.0020065188503369646
2021,21740,82,0.002006518850320145
2021,10210,90,NA
2021,10261,90,0.24999423704553303
2021,21720,90,0.2499942370455303
2021,21740,90,0.24999423704552426
1988,10210,TOTAL,-0.6955651577066522
1988,10261,TOTAL,NA
1988,21720,TOTAL,0.09781205581311851
1988,21740,TOTAL,0.21779568362286528
1989,10210,TOTAL,-0.6825565432151092
1989,10261,TOTAL,NA
1989,21720,TOTAL,0.23331734896905726
1989,21740,TOTAL,0.2462198341924249
1990,10210,TOTAL,-0.595179715646379
1990,10261,TOTAL,NA
1990,21720,TOTAL,0.16321561132786003
1990,21740,TOTAL,0.2928313547436565
1991,10210,TOTAL,-0.6134932014333386
1991,10261,TOTAL,NA
1991,21720,TOTAL,-0.04576841785599826
1991,21740,TOTAL,0.12969179694894573
1992,10210,TOTAL,-0.631041635297625
1992,10261,TOTAL,NA
1992,21720,TOTAL,-0.0374732707133669
1992,21740,TOTAL,0.14616648273945715
1993,10210,TOTAL,-0.6673791060884374
1993,10261,TOTAL,NA
1993,21720,TOTAL,-0.21938010408087288
1993,21740,TOTAL,-0.0037347537954738083
1994,10210,TOTAL,-0.713606235682002
1994,10261,TOTAL,NA
1994,21720,TOTAL,-0.1693926504905699
1994,21740,TOTAL,0.05613087751082155
1995,10210,TOTAL,-0.7203864893859604
1995,10261,TOTAL,NA
1995,21720,TOTAL,-0.16953322616909364
1995,21740,TOTAL,0.021104040090362597
1996,10210,TOTAL,-0.645914384158758
1996,10261,TOTAL,-0.5669500705055804
1996,21720,TOTAL,-0.1364986249151229
1996,21740,TOTAL,-0.1999066991387297
1997,10210,TOTAL,-0.7008409605185346
1997,10261,TOTAL,-0.5963109079227219
1997,21720,TOTAL,0.005171948985123003
1997,21740,TOTAL,0.07102008301206401
1998,10210,TOTAL,-0.5654321251561409
1998,10261,TOTAL,-0.5730327773555455
1998,21720,TOTAL,-0.1642018981296005
1998,21740,TOTAL,-0.15011055916494243
1999,10210,TOTAL,-0.7346820896692459
1999,10261,TOTAL,-0.5324031723440108
1999,21720,TOTAL,-0.008272554735692071
1999,21740,TOTAL,0.18754615418512938
2000,10210,TOTAL,-0.6603322772973593
2000,10261,TOTAL,-0.7231323072172153
2000,21720,TOTAL,0.021165652173895426
2000,21740,TOTAL,0.07659156736719755
2001,10210,TOTAL,-0.6568926621115418
2001,10261,TOTAL,-0.585096912892649
2001,21720,TOTAL,-0.02806009583079602
2001,21740,TOTAL,0.09712172816123137
2002,10210,TOTAL,-0.6805280951372977
2002,10261,TOTAL,-0.6047294109716556
2002,21720,TOTAL,0.08242557871248601
2002,21740,TOTAL,0.22602884419216807
2003,10210,TOTAL,-0.6301453280154483
2003,10261,TOTAL,-0.6083179739054483
2003,21720,TOTAL,0.017687814162050043
2003,21740,TOTAL,-0.012600582234179387
2004,10210,TOTAL,-0.6184840507598904
2004,10261,TOTAL,-0.6275067075294211
2004,21720,TOTAL,0.008011563670397567
2004,21740,TOTAL,-0.03445380752221364
2005,10210,TOTAL,-0.6880094374714593
2005,10261,TOTAL,-0.6049145998435516
2005,21720,TOTAL,0.09549104214388593
2005,21740,TOTAL,0.16011892541473832
2006,10210,TOTAL,-0.6575025948869334
2006,10261,TOTAL,-0.6843406962739513
2006,21720,TOTAL,0.09234460002215988
2006,21740,TOTAL,0.12089268571093857
2007,10210,TOTAL,-0.6943607389050515
2007,10261,TOTAL,-0.7041120404345038
2007,21720,TOTAL,0.007125029589774237
2007,21740,TOTAL,0.15202843722973575
2008,10210,TOTAL,-0.6199337642830444
2008,10261,TOTAL,-0.667422350156097
2008,21720,TOTAL,0.01872585414079795
2008,21740,TOTAL,0.16816741480819727
2009,10210,TOTAL,-0.7388783989775418
2009,10261,TOTAL,-0.6852883484812418
2009,21720,TOTAL,-0.08758159370463077
2009,21740,TOTAL,0.22040153285610203
2010,10210,TOTAL,-0.840187000850693
2010,10261,TOTAL,-0.7772386891947851
2010,21720,TOTAL,-0.24563618299189444
2010,21740,TOTAL,0.23241090762263372
2011,10210,TOTAL,-0.8024082738745929
2011,10261,TOTAL,-0.7948848129476546
2011,21720,TOTAL,-0.31505606185099666
2011,21740,TOTAL,0.10090063876720513
2012,10210,TOTAL,-0.7177873465288568
2012,10261,TOTAL,-0.6776233520775843
2012,21720,TOTAL,-0.39138791510148335
2012,21740,TOTAL,0.030350833053139625
2013,10210,TOTAL,-0.7099993610237572
2013,10261,TOTAL,-0.7641392888349907
2013,21720,TOTAL,-0.26329873452740915
2013,21740,TOTAL,0.27439943026013897
2014,10210,TOTAL,-0.7619980484621692
2014,10261,TOTAL,-0.7583011001876994
2014,21720,TOTAL,-0.2669026295337549
2014,21740,TOTAL,0.059907315353535606
2015,10210,TOTAL,-0.7221164071207145
2015,10261,TOTAL,-0.7434938144447187
2015,21720,TOTAL,-0.2583257619561984
2015,21740,TOTAL,0.03349503527594401
2016,10210,TOTAL,-0.5939357856279565
2016,10261,TOTAL,-0.6988297026779844
2016,21720,TOTAL,-0.022900336978724622
2016,21740,TOTAL,-0.007615872523833057
2017,10210,TOTAL,-0.6269622050218451
2017,10261,TOTAL,-0.7183011104859787
2017,21720,TOTAL,-0.08632679808107672
2017,21740,TOTAL,-0.027654741801262272
2018,10210,TOTAL,-0.5344357729696219
2018,10261,TOTAL,-0.7101275437651859
2018,21720,TOTAL,-0.07353559686542271
2018,21740,TOTAL,-0.013099442199520514
2019,10210,TOTAL,-0.5539413521605444
2019,10261,TOTAL,-0.6851143066805883
2019,21720,TOTAL,-0.04481465500241117
2019,21740,TOTAL,0.11645873044083851
2021,10210,TOTAL,-0.6811567930586088
2021,10261,TOTAL,-0.671592940685612
2021,21720,TOTAL,-0.018401470737148807
2021,21740,TOTAL,0.10970615070820901
